transaction_id,customer_id,product,category,amount,cost,profit,quantity,discount,transaction_date
TXN1150,CUST120,Collaboration Tool,Software,300.0,50,250.0,1,0.0,2025-02-18
TXN1151,CUST120,Custom Training Workshop,Services,2500.0,1200,1300.0,1,0.0,2024-12-10
TXN1152,CUST120,Cloud Migration Consultation,Services,4750.0,3000,1750.0,1,0.05,2026-01-10
TXN1153,CUST120,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2026-02-27
TXN1154,CUST120,Cloud Migration Consultation,Services,9500.0,6000,3500.0,2,0.05,2024-10-18
TXN1155,CUST120,Enterprise Support (Annual),Services,8000.0,4500,3500.0,1,0.0,2024-12-09
TXN1156,CUST120,Cloud Platform,Software,4800.0,1000,3800.0,5,0.2,2025-05-09
TXN1157,CUST120,Smart Gateway,Hardware,450.0,250,200.0,1,0.0,2026-06-05
TXN1158,CUST120,Cloud Migration Consultation,Services,5000.0,3000,2000.0,1,0.0,2026-06-13
TXN1159,CUST121,Enterprise Support (Annual),Services,7600.0,4500,3100.0,1,0.0,2025-07-14
TXN1160,CUST121,Analytics Engine,Software,1425.0,300,1125.0,1,0.0,2025-05-21
TXN1161,CUST121,Enterprise Support (Annual),Services,6840.0,4500,2340.0,1,0.1,2025-10-17
TXN1162,CUST121,Security Suite,Software,1520.0,300,1220.0,2,0.0,2026-01-29
TXN1163,CUST121,Security Suite,Software,1444.0,300,1144.0,2,0.05,2025-06-27
TXN1164,CUST121,Edge Server,Hardware,5652.5,4400,1252.5,2,0.15,2025-10-12
TXN1165,CUST121,Analytics Engine,Software,1425.0,300,1125.0,1,0.0,2025-08-24
TXN1166,CUST121,Collaboration Tool,Software,855.0,150,705.0,3,0.0,2025-11-26
TXN1167,CUST121,Edge Server,Hardware,9975.0,6600,3375.0,3,0.0,2026-02-22
TXN1168,CUST121,Edge Server,Hardware,3325.0,2200,1125.0,1,0.0,2026-03-07
TXN1169,CUST121,Analytics Engine,Software,7125.0,1500,5625.0,5,0.0,2026-05-02
TXN1170,CUST121,Cloud Platform,Software,1140.0,200,940.0,1,0.0,2025-07-03
TXN1171,CUST121,Developer Laptop,Hardware,1900.0,1300,600.0,1,0.0,2025-12-23
TXN1172,CUST121,Cloud Migration Consultation,Services,9025.0,6000,3025.0,2,0.05,2025-09-27
TXN1173,CUST121,Security Suite,Software,646.0,150,496.0,1,0.15,2026-03-08
TXN1174,CUST122,Enterprise Support (Annual),Services,22800.0,13500,9300.0,3,0.0,2025-04-28
TXN1175,CUST122,Cloud Migration Consultation,Services,4750.0,3000,1750.0,1,0.0,2025-12-01
TXN1176,CUST122,Cloud Migration Consultation,Services,16150.0,12000,4150.0,4,0.15,2025-05-04
TXN1177,CUST122,Cloud Platform,Software,5130.0,1000,4130.0,5,0.1,2025-11-20
TXN1178,CUST122,Collaboration Tool,Software,285.0,50,235.0,1,0.0,2026-02-17
TXN1179,CUST122,Developer Laptop,Hardware,1805.0,1300,505.0,1,0.05,2024-12-28
TXN1180,CUST122,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.0,2024-10-01
TXN1181,CUST122,Edge Server,Hardware,6650.0,4400,2250.0,2,0.0,2025-09-21
TXN1182,CUST122,Enterprise Support (Annual),Services,7600.0,4500,3100.0,1,0.0,2026-01-23
TXN1183,CUST122,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.0,2026-04-26
TXN1184,CUST123,Enterprise Support (Annual),Services,6800.0,4500,2300.0,1,0.15,2024-11-04
TXN1185,CUST123,Smart Gateway,Hardware,765.0,500,265.0,2,0.15,2026-03-19
TXN1186,CUST123,Smart Gateway,Hardware,450.0,250,200.0,1,0.0,2024-08-27
TXN1187,CUST123,Smart Gateway,Hardware,1710.0,1000,710.0,4,0.05,2025-08-26
TXN1188,CUST123,Cloud Migration Consultation,Services,10000.0,6000,4000.0,2,0.0,2025-01-14
TXN1189,CUST123,Custom Training Workshop,Services,2500.0,1200,1300.0,1,0.0,2024-08-11
TXN1190,CUST123,Developer Laptop,Hardware,4000.0,2600,1400.0,2,0.0,2025-07-13
TXN1191,CUST123,Custom Training Workshop,Services,4750.0,2400,2350.0,2,0.05,2024-12-12
TXN1192,CUST123,Analytics Engine,Software,1500.0,300,1200.0,1,0.0,2025-01-11
TXN1193,CUST123,Custom Training Workshop,Services,6750.0,3600,3150.0,3,0.1,2025-10-18
TXN1194,CUST123,Developer Laptop,Hardware,5700.0,3900,1800.0,3,0.05,2025-02-01
TXN1195,CUST123,Edge Server,Hardware,3500.0,2200,1300.0,1,0.0,2025-08-23
TXN1196,CUST123,Custom Training Workshop,Services,7500.0,3600,3900.0,3,0.0,2025-10-26
TXN1197,CUST123,Custom Training Workshop,Services,7500.0,3600,3900.0,3,0.0,2025-12-12
TXN1198,CUST123,Custom Training Workshop,Services,6375.0,3600,2775.0,3,0.15,2025-06-27
TXN1199,CUST124,Edge Server,Hardware,2975.0,2200,775.0,1,0.15,2025-11-16
TXN1200,CUST124,Cloud Platform,Software,1200.0,200,1000.0,1,0.0,2026-01-06
TXN1201,CUST124,Edge Server,Hardware,9975.0,6600,3375.0,3,0.05,2025-10-26
TXN1202,CUST124,Analytics Engine,Software,1425.0,300,1125.0,1,0.05,2026-06-29
TXN1203,CUST125,Developer Laptop,Hardware,5400.0,3900,1500.0,3,0.0,2026-04-08
TXN1204,CUST125,Cloud Platform,Software,2916.0,600,2316.0,3,0.1,2026-01-25
TXN1205,CUST125,Enterprise Support (Annual),Services,13680.0,9000,4680.0,2,0.05,2026-04-20
TXN1206,CUST125,Developer Laptop,Hardware,5130.0,3900,1230.0,3,0.05,2026-06-27
TXN1207,CUST125,Developer Laptop,Hardware,1530.0,1300,230.0,1,0.15,2026-04-27
TXN1208,CUST126,Edge Server,Hardware,2800.0,2200,600.0,1,0.2,2025-12-02
TXN1209,CUST126,Analytics Engine,Software,1200.0,300,900.0,1,0.2,2025-09-30
TXN1210,CUST126,Custom Training Workshop,Services,2000.0,1200,800.0,1,0.2,2025-11-27
TXN1211,CUST126,Security Suite,Software,640.0,150,490.0,1,0.2,2025-11-23
TXN1212,CUST126,Collaboration Tool,Software,300.0,50,250.0,1,0.0,2026-06-27
TXN1213,CUST126,Cloud Migration Consultation,Services,8000.0,6000,2000.0,2,0.2,2026-06-20
TXN1214,CUST126,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2025-11-20
TXN1215,CUST127,Collaboration Tool,Software,1026.0,200,826.0,4,0.1,2025-05-15
TXN1216,CUST127,Edge Server,Hardware,2992.5,2200,792.5,1,0.1,2025-11-03
TXN1217,CUST127,Smart Gateway,Hardware,855.0,500,355.0,2,0.0,2025-11-28
TXN1218,CUST127,Custom Training Workshop,Services,2256.25,1200,1056.25,1,0.05,2025-08-09
TXN1219,CUST127,Developer Laptop,Hardware,3420.0,2600,820.0,2,0.1,2026-06-21
TXN1220,CUST127,Security Suite,Software,1520.0,300,1220.0,2,0.0,2026-06-17
TXN1221,CUST127,Smart Gateway,Hardware,1282.5,750,532.5,3,0.0,2025-03-26
TXN1222,CUST128,Security Suite,Software,648.0,150,498.0,1,0.1,2025-08-20
TXN1223,CUST128,Edge Server,Hardware,8505.0,6600,1905.0,3,0.1,2026-04-02
TXN1224,CUST128,Cloud Migration Consultation,Services,45000.0,30000,15000.0,10,0.0,2026-02-15
TXN1225,CUST128,Custom Training Workshop,Services,1912.5,1200,712.5,1,0.15,2025-08-15
TXN1226,CUST129,Collaboration Tool,Software,300.0,50,250.0,1,0.0,2026-05-03
TXN1227,CUST129,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2026-03-06
TXN1228,CUST129,Collaboration Tool,Software,600.0,100,500.0,2,0.0,2025-11-25
TXN1229,CUST129,Edge Server,Hardware,8400.0,6600,1800.0,3,0.2,2026-05-26
TXN1230,CUST129,Enterprise Support (Annual),Services,7600.0,4500,3100.0,1,0.05,2026-05-17
TXN1231,CUST129,Security Suite,Software,640.0,150,490.0,1,0.2,2025-11-25
TXN1232,CUST129,Collaboration Tool,Software,300.0,50,250.0,1,0.0,2026-04-01
TXN1233,CUST129,Edge Server,Hardware,3150.0,2200,950.0,1,0.1,2026-02-28
TXN1234,CUST130,Security Suite,Software,4104.0,900,3204.0,6,0.05,2025-08-27
TXN1235,CUST130,Smart Gateway,Hardware,1093.5,750,343.5,3,0.1,2025-07-09
TXN1236,CUST130,Cloud Platform,Software,1728.0,400,1328.0,2,0.2,2025-10-10
TXN1237,CUST130,Edge Server,Hardware,12600.0,8800,3800.0,4,0.0,2026-05-09
TXN1238,CUST130,Custom Training Workshop,Services,2025.0,1200,825.0,1,0.1,2026-02-24
TXN1239,CUST130,Analytics Engine,Software,4050.0,900,3150.0,3,0.0,2026-02-25
TXN1240,CUST130,Custom Training Workshop,Services,6075.0,3600,2475.0,3,0.1,2025-10-28
TXN1241,CUST130,Custom Training Workshop,Services,4500.0,2400,2100.0,2,0.0,2025-12-26
TXN1242,CUST130,Analytics Engine,Software,4050.0,900,3150.0,3,0.0,2025-07-17
TXN1243,CUST130,Analytics Engine,Software,3442.5,900,2542.5,3,0.15,2025-09-09
TXN1244,CUST130,Analytics Engine,Software,3442.5,900,2542.5,3,0.15,2025-12-17
TXN1245,CUST130,Security Suite,Software,3888.0,900,2988.0,6,0.1,2026-03-08
TXN1246,CUST130,Developer Laptop,Hardware,14580.0,11700,2880.0,9,0.1,2026-03-23
TXN1247,CUST130,Custom Training Workshop,Services,4275.0,2400,1875.0,2,0.05,2025-11-03
TXN1248,CUST130,Cloud Platform,Software,2160.0,400,1760.0,2,0.0,2025-12-15
TXN1249,CUST131,Edge Server,Hardware,3325.0,2200,1125.0,1,0.0,2026-03-27
TXN1250,CUST131,Cloud Platform,Software,969.0,200,769.0,1,0.15,2025-12-20
TXN1251,CUST131,Cloud Platform,Software,1140.0,200,940.0,1,0.0,2025-10-27
TXN1252,CUST131,Collaboration Tool,Software,812.25,150,662.25,3,0.05,2026-03-02
TXN1253,CUST131,Analytics Engine,Software,1282.5,300,982.5,1,0.1,2026-02-20
TXN1254,CUST131,Security Suite,Software,1520.0,300,1220.0,2,0.0,2025-12-20
TXN1255,CUST131,Cloud Platform,Software,1026.0,200,826.0,1,0.1,2025-12-14
TXN1256,CUST131,Cloud Platform,Software,2052.0,400,1652.0,2,0.1,2025-10-25
TXN1257,CUST131,Cloud Platform,Software,1083.0,200,883.0,1,0.05,2025-09-19
TXN1258,CUST131,Collaboration Tool,Software,285.0,50,235.0,1,0.0,2026-06-28
TXN1259,CUST132,Cloud Migration Consultation,Services,9000.0,6000,3000.0,2,0.1,2025-01-31
TXN1260,CUST132,Security Suite,Software,800.0,150,650.0,1,0.0,2025-12-05
TXN1261,CUST132,Analytics Engine,Software,6000.0,1200,4800.0,4,0.0,2024-06-29
TXN1262,CUST132,Custom Training Workshop,Services,4750.0,2400,2350.0,2,0.05,2024-09-09
TXN1263,CUST133,Cloud Migration Consultation,Services,4500.0,3000,1500.0,1,0.1,2025-09-25
TXN1264,CUST133,Cloud Platform,Software,6000.0,1000,5000.0,5,0.0,2025-12-28
TXN1265,CUST133,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.05,2025-11-23
TXN1266,CUST133,Smart Gateway,Hardware,1800.0,1000,800.0,4,0.0,2025-11-08
TXN1267,CUST134,Edge Server,Hardware,6300.0,4400,1900.0,2,0.0,2025-12-21
TXN1268,CUST134,Collaboration Tool,Software,270.0,50,220.0,1,0.0,2025-10-15
TXN1269,CUST134,Enterprise Support (Annual),Services,7200.0,4500,2700.0,1,0.0,2025-12-02
TXN1270,CUST134,Collaboration Tool,Software,729.0,150,579.0,3,0.1,2026-04-17
TXN1271,CUST134,Collaboration Tool,Software,540.0,100,440.0,2,0.0,2026-02-25
TXN1272,CUST134,Smart Gateway,Hardware,324.0,250,74.0,1,0.2,2025-02-07
TXN1273,CUST134,Cloud Migration Consultation,Services,12825.0,9000,3825.0,3,0.05,2026-04-15
TXN1274,CUST134,Security Suite,Software,2052.0,450,1602.0,3,0.05,2025-02-23
TXN1275,CUST135,Analytics Engine,Software,7125.0,1500,5625.0,5,0.0,2025-03-12
TXN1276,CUST135,Edge Server,Hardware,3325.0,2200,1125.0,1,0.0,2026-05-23
TXN1277,CUST135,Smart Gateway,Hardware,812.25,500,312.25,2,0.05,2026-02-14
TXN1278,CUST135,Developer Laptop,Hardware,3040.0,2600,440.0,2,0.2,2025-11-04
TXN1279,CUST136,Edge Server,Hardware,7000.0,4400,2600.0,2,0.0,2026-03-01
TXN1280,CUST136,Developer Laptop,Hardware,1700.0,1300,400.0,1,0.15,2025-10-19
TXN1281,CUST136,Cloud Platform,Software,3600.0,600,3000.0,3,0.0,2025-06-28
TXN1282,CUST136,Collaboration Tool,Software,600.0,100,500.0,2,0.0,2025-06-26
TXN1283,CUST136,Custom Training Workshop,Services,2500.0,1200,1300.0,1,0.0,2025-11-15
TXN1284,CUST136,Developer Laptop,Hardware,1900.0,1300,600.0,1,0.05,2026-03-06
TXN1285,CUST136,Enterprise Support (Annual),Services,7200.0,4500,2700.0,1,0.1,2026-02-19
TXN1286,CUST136,Cloud Migration Consultation,Services,20000.0,12000,8000.0,4,0.0,2026-03-16
TXN1287,CUST136,Collaboration Tool,Software,255.0,50,205.0,1,0.15,2026-01-19
TXN1288,CUST136,Edge Server,Hardware,3325.0,2200,1125.0,1,0.05,2026-01-25
TXN1289,CUST137,Cloud Migration Consultation,Services,5000.0,3000,2000.0,1,0.0,2025-10-17
TXN1290,CUST137,Developer Laptop,Hardware,3800.0,2600,1200.0,2,0.05,2026-05-16
TXN1291,CUST137,Custom Training Workshop,Services,4750.0,2400,2350.0,2,0.05,2026-01-21
TXN1292,CUST137,Cloud Migration Consultation,Services,5000.0,3000,2000.0,1,0.0,2026-01-13
TXN1293,CUST137,Enterprise Support (Annual),Services,16000.0,9000,7000.0,2,0.0,2026-01-23
TXN1294,CUST137,Edge Server,Hardware,3500.0,2200,1300.0,1,0.0,2025-10-07
TXN1295,CUST137,Smart Gateway,Hardware,405.0,250,155.0,1,0.1,2025-11-18
TXN1296,CUST137,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2026-03-31
TXN1297,CUST137,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2025-11-13
TXN1298,CUST137,Enterprise Support (Annual),Services,6800.0,4500,2300.0,1,0.15,2025-09-12
TXN1299,CUST137,Edge Server,Hardware,3500.0,2200,1300.0,1,0.0,2025-06-17
TXN1300,CUST137,Collaboration Tool,Software,600.0,100,500.0,2,0.0,2025-10-28
TXN1301,CUST137,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2026-02-02
TXN1302,CUST137,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2025-05-26
TXN1303,CUST137,Edge Server,Hardware,7000.0,4400,2600.0,2,0.0,2025-07-04
TXN1304,CUST138,Enterprise Support (Annual),Services,8000.0,4500,3500.0,1,0.0,2026-01-29
TXN1305,CUST138,Collaboration Tool,Software,480.0,100,380.0,2,0.2,2025-12-26
TXN1306,CUST138,Cloud Migration Consultation,Services,5000.0,3000,2000.0,1,0.0,2025-06-24
TXN1307,CUST138,Edge Server,Hardware,5600.0,4400,1200.0,2,0.2,2026-03-06
TXN1308,CUST138,Cloud Migration Consultation,Services,5000.0,3000,2000.0,1,0.0,2026-05-19
TXN1309,CUST138,Enterprise Support (Annual),Services,8000.0,4500,3500.0,1,0.0,2026-03-03
TXN1310,CUST138,Enterprise Support (Annual),Services,8000.0,4500,3500.0,1,0.0,2025-06-25
TXN1311,CUST138,Enterprise Support (Annual),Services,8000.0,4500,3500.0,1,0.0,2026-04-21
TXN1312,CUST138,Enterprise Support (Annual),Services,15200.0,9000,6200.0,2,0.05,2026-04-01
TXN1313,CUST138,Custom Training Workshop,Services,2500.0,1200,1300.0,1,0.0,2025-05-26
TXN1314,CUST139,Custom Training Workshop,Services,9500.0,4800,4700.0,4,0.0,2025-06-07
TXN1315,CUST139,Custom Training Workshop,Services,6056.25,3600,2456.25,3,0.15,2026-01-10
TXN1316,CUST139,Custom Training Workshop,Services,4512.5,2400,2112.5,2,0.05,2026-06-11
TXN1317,CUST139,Edge Server,Hardware,2992.5,2200,792.5,1,0.1,2025-08-23
TXN1318,CUST139,Developer Laptop,Hardware,1615.0,1300,315.0,1,0.15,2026-03-16
TXN1319,CUST139,Security Suite,Software,2280.0,450,1830.0,3,0.0,2026-05-30
TXN1320,CUST139,Cloud Migration Consultation,Services,4512.5,3000,1512.5,1,0.05,2025-07-14
TXN1321,CUST139,Cloud Platform,Software,1140.0,200,940.0,1,0.0,2025-09-13
TXN1322,CUST139,Developer Laptop,Hardware,1520.0,1300,220.0,1,0.2,2026-04-02
TXN1323,CUST139,Cloud Migration Consultation,Services,4750.0,3000,1750.0,1,0.0,2025-09-22
TXN1324,CUST140,Smart Gateway,Hardware,406.12,250,156.12,1,0.05,2025-11-06
TXN1325,CUST140,Enterprise Support (Annual),Services,15200.0,9000,6200.0,2,0.0,2025-07-18
TXN1326,CUST140,Smart Gateway,Hardware,427.5,250,177.5,1,0.0,2025-08-08
TXN1327,CUST141,Custom Training Workshop,Services,7125.0,3600,3525.0,3,0.0,2025-10-12
TXN1328,CUST141,Cloud Migration Consultation,Services,4512.5,3000,1512.5,1,0.05,2026-06-12
TXN1329,CUST141,Analytics Engine,Software,1425.0,300,1125.0,1,0.0,2025-12-21
TXN1330,CUST141,Analytics Engine,Software,1353.75,300,1053.75,1,0.05,2026-02-10
TXN1331,CUST141,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.0,2025-10-25
TXN1332,CUST141,Security Suite,Software,760.0,150,610.0,1,0.0,2025-06-21
TXN1333,CUST141,Smart Gateway,Hardware,406.12,250,156.12,1,0.05,2025-11-04
TXN1334,CUST141,Analytics Engine,Software,1425.0,300,1125.0,1,0.0,2026-04-02
TXN1335,CUST141,Edge Server,Hardware,2992.5,2200,792.5,1,0.1,2025-08-13
TXN1336,CUST142,Custom Training Workshop,Services,2137.5,1200,937.5,1,0.1,2024-08-06
TXN1337,CUST142,Custom Training Workshop,Services,2256.25,1200,1056.25,1,0.05,2024-09-09
TXN1338,CUST142,Custom Training Workshop,Services,2137.5,1200,937.5,1,0.1,2025-05-28
TXN1339,CUST142,Cloud Migration Consultation,Services,14250.0,9000,5250.0,3,0.0,2024-11-17
TXN1340,CUST142,Developer Laptop,Hardware,1710.0,1300,410.0,1,0.1,2025-08-22
TXN1341,CUST142,Edge Server,Hardware,9975.0,6600,3375.0,3,0.0,2025-03-14
TXN1342,CUST142,Enterprise Support (Annual),Services,20520.0,13500,7020.0,3,0.1,2025-10-08
TXN1343,CUST143,Analytics Engine,Software,8100.0,1800,6300.0,6,0.0,2026-06-18
TXN1344,CUST143,Smart Gateway,Hardware,364.5,250,114.5,1,0.1,2025-12-07
TXN1345,CUST143,Smart Gateway,Hardware,769.5,500,269.5,2,0.05,2026-05-02
TXN1346,CUST143,Custom Training Workshop,Services,6750.0,3600,3150.0,3,0.0,2026-06-30
TXN1347,CUST143,Custom Training Workshop,Services,4050.0,2400,1650.0,2,0.1,2025-06-05
TXN1348,CUST143,Collaboration Tool,Software,540.0,100,440.0,2,0.0,2025-07-18
TXN1349,CUST143,Security Suite,Software,1728.0,450,1278.0,3,0.2,2025-06-21
TXN1350,CUST143,Collaboration Tool,Software,1080.0,200,880.0,4,0.0,2026-04-07
TXN1351,CUST143,Analytics Engine,Software,3645.0,900,2745.0,3,0.1,2026-05-21
TXN1352,CUST144,Cloud Platform,Software,1200.0,200,1000.0,1,0.0,2025-05-01
TXN1353,CUST144,Cloud Migration Consultation,Services,5000.0,3000,2000.0,1,0.0,2025-08-07
TXN1354,CUST144,Custom Training Workshop,Services,4250.0,2400,1850.0,2,0.15,2026-02-08
TXN1355,CUST144,Analytics Engine,Software,3000.0,600,2400.0,2,0.0,2025-11-02
TXN1356,CUST144,Enterprise Support (Annual),Services,16000.0,9000,7000.0,2,0.0,2025-08-31
TXN1357,CUST144,Cloud Platform,Software,1140.0,200,940.0,1,0.05,2025-07-28
TXN1358,CUST144,Enterprise Support (Annual),Services,7200.0,4500,2700.0,1,0.1,2025-10-24
TXN1359,CUST144,Developer Laptop,Hardware,4000.0,2600,1400.0,2,0.0,2025-01-28
TXN1360,CUST144,Security Suite,Software,4000.0,750,3250.0,5,0.0,2025-10-01
TXN1361,CUST144,Collaboration Tool,Software,270.0,50,220.0,1,0.1,2026-06-10
TXN1362,CUST144,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2024-08-15
TXN1363,CUST144,Smart Gateway,Hardware,900.0,500,400.0,2,0.0,2025-03-28
TXN1364,CUST144,Edge Server,Hardware,8400.0,6600,1800.0,3,0.2,2024-07-27
TXN1365,CUST144,Cloud Migration Consultation,Services,9000.0,6000,3000.0,2,0.1,2025-08-28
TXN1366,CUST144,Edge Server,Hardware,3500.0,2200,1300.0,1,0.0,2026-03-20
TXN1367,CUST145,Developer Laptop,Hardware,21600.0,19500,2100.0,15,0.2,2024-09-11
TXN1368,CUST145,Custom Training Workshop,Services,6750.0,3600,3150.0,3,0.0,2025-09-18
TXN1369,CUST145,Developer Laptop,Hardware,27000.0,19500,7500.0,15,0.0,2025-10-10
TXN1370,CUST145,Security Suite,Software,2160.0,450,1710.0,3,0.0,2025-08-09
TXN1371,CUST145,Edge Server,Hardware,8977.5,6600,2377.5,3,0.05,2024-12-27
TXN1372,CUST145,Edge Server,Hardware,3150.0,2200,950.0,1,0.0,2024-06-08
TXN1373,CUST145,Smart Gateway,Hardware,810.0,500,310.0,2,0.0,2026-05-18
TXN1374,CUST145,Smart Gateway,Hardware,2308.5,1500,808.5,6,0.05,2026-06-30
TXN1375,CUST146,Smart Gateway,Hardware,1923.75,1250,673.75,5,0.05,2024-08-11
TXN1376,CUST146,Enterprise Support (Annual),Services,7200.0,4500,2700.0,1,0.0,2025-12-29
TXN1377,CUST146,Collaboration Tool,Software,810.0,150,660.0,3,0.0,2024-08-30
TXN1378,CUST146,Edge Server,Hardware,8977.5,6600,2377.5,3,0.05,2024-06-22
TXN1379,CUST146,Edge Server,Hardware,9450.0,6600,2850.0,3,0.0,2025-06-07
TXN1380,CUST146,Analytics Engine,Software,1215.0,300,915.0,1,0.1,2024-05-30
TXN1381,CUST146,Smart Gateway,Hardware,3645.0,2250,1395.0,9,0.0,2026-06-16
TXN1382,CUST146,Custom Training Workshop,Services,2250.0,1200,1050.0,1,0.0,2024-02-29
TXN1383,CUST146,Cloud Migration Consultation,Services,13500.0,9000,4500.0,3,0.0,2025-07-19
TXN1384,CUST147,Developer Laptop,Hardware,1600.0,1300,300.0,1,0.2,2025-07-18
TXN1385,CUST147,Cloud Platform,Software,1080.0,200,880.0,1,0.1,2025-10-29
TXN1386,CUST147,Developer Laptop,Hardware,4000.0,2600,1400.0,2,0.0,2026-04-19
TXN1387,CUST147,Analytics Engine,Software,5700.0,1200,4500.0,4,0.05,2026-04-18
TXN1388,CUST147,Smart Gateway,Hardware,1912.5,1250,662.5,5,0.15,2026-01-03
TXN1389,CUST147,Cloud Migration Consultation,Services,5000.0,3000,2000.0,1,0.0,2026-06-29
TXN1390,CUST147,Developer Laptop,Hardware,3600.0,2600,1000.0,2,0.1,2026-04-11
TXN1391,CUST147,Enterprise Support (Annual),Services,8000.0,4500,3500.0,1,0.0,2026-02-21
TXN1392,CUST147,Edge Server,Hardware,3500.0,2200,1300.0,1,0.0,2025-09-16
TXN1393,CUST147,Developer Laptop,Hardware,3200.0,2600,600.0,2,0.2,2025-12-01
TXN1394,CUST147,Analytics Engine,Software,1500.0,300,1200.0,1,0.0,2025-08-03
TXN1395,CUST147,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.05,2025-10-22
TXN1396,CUST147,Cloud Migration Consultation,Services,4250.0,3000,1250.0,1,0.15,2025-11-21
TXN1397,CUST148,Custom Training Workshop,Services,2137.5,1200,937.5,1,0.1,2025-08-11
TXN1398,CUST148,Smart Gateway,Hardware,406.12,250,156.12,1,0.05,2026-05-16
TXN1399,CUST148,Analytics Engine,Software,6768.75,1500,5268.75,5,0.05,2025-05-13
TXN1400,CUST148,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.0,2026-02-21
TXN1401,CUST148,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.0,2026-02-12
TXN1402,CUST148,Developer Laptop,Hardware,1900.0,1300,600.0,1,0.0,2025-05-06
TXN1403,CUST148,Collaboration Tool,Software,285.0,50,235.0,1,0.0,2025-08-27
TXN1404,CUST148,Cloud Platform,Software,1140.0,200,940.0,1,0.0,2025-05-05
TXN1405,CUST148,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.0,2025-11-19
TXN1406,CUST148,Cloud Migration Consultation,Services,9500.0,6000,3500.0,2,0.0,2025-08-04
TXN1407,CUST149,Edge Server,Hardware,5985.0,4400,1585.0,2,0.1,2026-04-07
TXN1408,CUST149,Collaboration Tool,Software,855.0,150,705.0,3,0.0,2025-05-27
TXN1409,CUST149,Enterprise Support (Annual),Services,15200.0,9000,6200.0,2,0.0,2026-02-28
TXN1410,CUST149,Developer Laptop,Hardware,6460.0,5200,1260.0,4,0.15,2026-06-21
TXN1411,CUST149,Security Suite,Software,608.0,150,458.0,1,0.2,2025-08-07
TXN1412,CUST149,Cloud Migration Consultation,Services,4750.0,3000,1750.0,1,0.0,2025-09-13
TXN1413,CUST149,Cloud Platform,Software,1140.0,200,940.0,1,0.0,2025-11-22
TXN1414,CUST149,Smart Gateway,Hardware,1624.5,1000,624.5,4,0.05,2026-04-23
TXN1415,CUST149,Smart Gateway,Hardware,1218.38,750,468.38,3,0.05,2026-01-08
TXN1416,CUST149,Custom Training Workshop,Services,4275.0,2400,1875.0,2,0.1,2026-04-22
TXN1417,CUST149,Security Suite,Software,760.0,150,610.0,1,0.0,2025-06-17
TXN1418,CUST149,Cloud Migration Consultation,Services,14250.0,9000,5250.0,3,0.0,2025-05-12
TXN1419,CUST149,Security Suite,Software,722.0,150,572.0,1,0.05,2026-04-01
TXN1420,CUST149,Cloud Migration Consultation,Services,4275.0,3000,1275.0,1,0.1,2026-06-12
TXN1421,CUST150,Edge Server,Hardware,2826.25,2200,626.25,1,0.15,2026-04-12
TXN1422,CUST150,Developer Laptop,Hardware,1900.0,1300,600.0,1,0.0,2026-03-28
TXN1423,CUST150,Analytics Engine,Software,1282.5,300,982.5,1,0.1,2025-12-15
TXN1424,CUST150,Edge Server,Hardware,2992.5,2200,792.5,1,0.1,2025-09-08
TXN1425,CUST150,Developer Laptop,Hardware,3610.0,2600,1010.0,2,0.05,2026-03-22
